Name~Age~SS~IN~FL~ST~RC~Aggr.~Career Titles~Career Wins~Career Top 5's~Career Top 10's~Career Races~~
Hudson Logano~-15~-150~-152~-152~-146~-147~0~0~0~0~0~0~
Tanner Kahne~-13~-130~-131~-132~-129~-130~0~0~0~0~0~0~
Owen Larson~-12~-121~-117~-121~-122~-125~0~0~0~0~0~0~
Brexton Busch~-12~-123~-124~-121~-121~-119~0~0~0~0~0~0~
Keelan Harvick~-10~-103~-102~-105~-100~-100~0~0~0~0~0~0~
Cash Bowyer~-10~-107~-107~-109~-111~-110~0~0~0~0~0~0~
Leo Gordon~-8~-89~-88~-87~-87~-88~0~0~0~0~0~0~
Ty Gibbs~0~-42~-44~-45~-42~-38~0~0~0~0~0~0~
Sam Mayer~0~-44~-46~-47~-45~-43~0~0~0~0~0~0~
Tyler Mallon~1~-10~-10~-8~-14~-11~0~0~0~0~0~0~
Chandler Smith~1~-25~-29~-22~-24~-29~0~0~0~0~0~0~
Hailie Deegan~2~-11~-9~-7~-14~-9~0~0~0~0~0~0~
Thad Moffitt~2~-16~-16~-18~-12~-12~0~0~0~0~0~0~
Raphael Lessard~2~-23~-26~-24~-22~-21~0~0~0~0~0~0~
Tyler Ankrum~2~-25~-29~-28~-27~-26~0~0~0~0~0~0~
Derek Kraus~2~-38~-38~-36~-35~-39~0~0~0~0~0~0~
Kody Vanderwal~2~-54~-50~-57~-52~-55~0~0~0~0~0~0~
Harrison Burton~3~-22~-23~-21~-18~-22~0~0~0~0~0~0~
Todd Gilliland~3~-32~-33~-35~-33~-33~0~0~0~0~0~0~
Christian Eckes~3~-41~-38~-41~-40~-40~0~0~0~0~0~0~
Tyler Dippel~3~-50~-47~-53~-50~-52~0~0~0~0~0~0~
Tate Fogleman~3~-52~-54~-53~-51~-56~0~0~0~0~0~0~
Anthony Alfredo~4~75~78~77~75~79~0~0~0~0~0~0~
Justin Haley~4~-22~-23~-19~-25~-25~0~0~0~0~0~0~
Austin Cindric~4~-26~-27~-27~-29~-22~0~0~0~0~0~0~
Zane Smith~4~-28~-24~-25~-30~-28~0~0~0~0~0~0~
Tanner Gray~4~-35~-37~-34~-37~-32~0~0~0~0~0~0~
Tanner Gray~4~-36~-35~-35~-39~-37~0~0~0~0~0~0~
Riley Herbst~4~-41~-44~-42~-41~-45~0~0~0~0~0~0~
Dalton Sargeant~5~15~14~15~15~15~0~0~0~0~0~0~
Kaz Grala~5~10~9~12~10~7~0~0~0~0~0~0~
Cole Custer~5~-19~-15~-15~-23~-19~0~0~0~0~0~0~
William Byron~5~-21~-25~-23~-20~-18~0~0~0~0~0~0~
Noah Gragson~5~-29~-31~-31~-33~-26~0~0~0~0~0~0~
Spencer Davis~5~-31~-35~-33~-31~-34~0~0~0~0~0~0~
Gray Gaulding~5~-35~-37~-33~-31~-31~0~0~0~0~0~0~
Chase Purdy~5~-37~-33~-38~-33~-40~0~0~0~0~0~0~
Kyle Weatherman~5~-39~-42~-43~-35~-41~0~0~0~0~0~0~
Joe Graf, Jr.~5~-41~-39~-38~-43~-42~0~0~0~0~0~0~
Logan Seavey~6~8~8~8~9~11~0~0~0~0~0~0~
John Hunter Nemechek~6~-13~-10~-16~-9~-9~0~0~0~0~0~0~
Jesse Little~6~-18~-19~-20~-17~-18~0~0~0~0~0~0~
Brandon Jones~6~-23~-26~-23~-23~-26~0~0~0~0~0~0~
Ben Rhodes~6~24~28~20~24~21~0~0~0~0~0~0~
Sheldon Creed~6~-26~-30~-23~-29~-24~0~0~0~0~0~0~
Vinnie Miller~6~-33~-30~-30~-36~-35~0~0~0~0~0~0~
Blake Jones~6~-35~-34~-36~-37~-39~0~0~0~0~0~0~
Natalie Decker~6~-36~-34~-39~-38~-40~0~0~0~0~0~0~
Quin Houff~6~-44~-46~-41~-40~-45~0~0~0~0~0~0~
Chase Elliott~7~17~10~9~5~3~0~0~0~0~0~0~
Cameron Hayley~7~5~2~5~7~5~0~0~0~0~0~0~
Tyler Reddick~7~14~11~15~10~12~0~0~0~0~0~0~
Erik Jones~7~21~24~25~7~8~0~0~0~0~0~0~
Matt Tifft~7~-17~-17~-18~-17~-16~0~0~0~0~0~0~
Austin Wayne Self~7~-23~-26~-27~-20~-22~0~0~0~0~0~0~
Bayley Currey~7~-31~-34~-33~-34~-31~0~0~0~0~0~0~
Cody Coughlin~8~7~4~8~9~6~0~0~0~0~0~0~
Spencer Boyd~8~-17~-16~-19~-20~-20~0~0~0~0~0~0~
Josh Bilicki~8~-23~-23~-24~-25~-23~0~0~0~0~0~0~
Cody Ware~8~-26~-27~-28~-27~-28~0~0~0~0~0~0~
Mason Mingus~9~4~0~9~5~2~0~0~0~0~0~0~
Bubba Wallace~9~19~11~19~11~7~0~0~0~0~0~0~
Gus Dean~9~7~10~4~6~8~0~0~0~0~0~0~
Ryan Blaney~9~17~19~19~11~6~0~0~0~0~0~0~
Christopher Bell~9~16~16~19~19~5~0~0~0~0~0~0~
Myatt Snider~9~6~10~3~3~7~0~0~0~0~0~0~
Chase Briscoe~9~3~3~6~3~0~0~0~0~0~0~0~
Austin Hill~9~0~-2~2~-1~2~0~0~0~0~0~0~
Brandon Brown~9~-7~-10~-4~-11~-5~0~0~0~0~0~0~
