Hudson Logano~-21~-158~-166~-159~-154~-155~-162~0~0~0~0~0~0
Tanner Kahne~-19~-138~-146~-140~-136~-142~-137~0~0~0~0~0~0
Owen Larson~-18~-129~-137~-128~-132~-129~-131~0~0~0~0~0~0
Brexton Busch~-18~-131~-139~-134~-127~-135~-134~0~0~0~0~0~0
Keelan Harvick~-16~-111~-119~-113~-111~-110~-108~0~0~0~0~0~0
Cash Bowyer~-16~-115~-123~-114~-118~-115~-115~0~0~0~0~0~0
Leo Gordon~-14~-97~-105~-96~-100~-98~-101~0~0~0~0~0~0
Ty Gibbs~-6~-50~-58~-47~-52~-48~-53~0~0~0~0~0~0
Sam Mayer~-6~-52~-60~-55~-48~-55~-51~0~0~0~0~0~0
Tyler Mallon~-5~-18~-26~-16~-16~-16~-14~0~0~0~0~0~0
Chandler Smith~-5~-33~-41~-35~-35~-34~-34~0~0~0~0~0~0
Hailie Deegan~-4~-19~-27~-15~-22~-15~-22~0~0~0~0~0~0
Thad Moffitt~-4~-24~-32~-22~-23~-21~-26~0~0~0~0~0~0
Raphael Lessard~-4~-31~-39~-34~-29~-32~-28~0~0~0~0~0~0
Tyler Ankrum~-4~-33~-41~-31~-36~-37~-33~0~0~0~0~0~0
Derek Kraus~-4~-46~-54~-47~-43~-50~-49~0~0~0~0~0~0
Kody Vanderwal~-4~-62~-70~-60~-62~-58~-59~0~0~0~0~0~0
Harrison Burton~-3~-30~-38~-29~-28~-32~-33~0~0~0~0~0~0
Todd Gilliland~-3~-25~-33~-27~-21~-28~-21~0~0~0~0~0~0
Christian Eckes~-3~-49~-57~-53~-45~-51~-53~0~0~0~0~0~0
Tyler Dippel~-3~-58~-66~-54~-55~-62~-60~0~0~0~0~0~0
Tate Fogleman~-3~-60~-68~-62~-60~-62~-62~0~0~0~0~0~0
Anthony Alfredo~-2~-97~-105~-94~-99~-93~-101~0~0~0~0~0~0
Justin Haley~-2~-20~-28~-21~-17~-18~-19~0~0~0~0~0~0
Austin Cindric~-2~-34~-42~-38~-34~-34~-33~0~0~0~0~0~0
Zane Smith~-2~-36~-44~-38~-39~-32~-34~0~0~0~0~0~0
Tanner Gray~-2~-43~-51~-40~-45~-43~-47~0~0~0~0~0~0
Riley Herbst~-2~-69~-77~-66~-69~-65~-71~0~0~0~0~0~0
Dalton Sargeant~-1~-17~-25~-14~-17~-15~-14~0~0~0~0~0~0
Kaz Grala~-1~-12~-20~-15~-8~-12~-8~0~0~0~0~0~0
Cole Custer~-1~-7~-15~-9~-3~-11~-5~0~0~0~0~0~0
William Byron~-1~-29~-37~-31~-28~-25~-26~0~0~0~0~0~0
Noah Gragson~-1~-8~-16~-12~-8~-6~-8~0~0~0~0~0~0
Spencer Davis~-1~-39~-47~-35~-41~-39~-35~0~0~0~0~0~0
Gray Gaulding~-1~-43~-51~-44~-45~-45~-41~0~0~0~0~0~0
Chase Purdy~-1~-45~-53~-44~-47~-41~-41~0~0~0~0~0~0
Kyle Weatherman~-1~-27~-35~-31~-25~-23~-29~0~0~0~0~0~0
Joe Graf, Jr.~-1~-49~-57~-52~-52~-46~-49~0~0~0~0~0~0
Logan Seavey~0~-20~-28~-21~-20~-23~-20~0~0~0~0~0~0
John Hunter Nemechek~0~-10~-18~-14~-9~-7~-7~0~0~0~0~0~0
Jesse Little~0~-26~-34~-23~-23~-26~-25~0~0~0~0~0~0
Brandon Jones~0~-31~-39~-28~-33~-32~-35~0~0~0~0~0~0
Ben Rhodes~0~-22~-30~-22~-19~-25~-20~0~0~0~0~0~0
Sheldon Creed~0~-34~-42~-32~-34~-31~-37~0~0~0~0~0~0
Vinnie Miller~0~-41~-49~-40~-40~-44~-38~0~0~0~0~0~0
Blake Jones~0~-43~-51~-46~-46~-45~-45~0~0~0~0~0~0
Natalie Decker~0~-44~-52~-47~-44~-45~-43~0~0~0~0~0~0
Quin Houff~0~-52~-60~-56~-53~-52~-48~0~0~0~0~0~0
Chase Elliott~1~-1~-9~-3~0~-3~-2~0~0~0~0~0~0
Cameron Hayley~1~-12~-20~-13~-15~-14~-15~0~0~0~0~0~0
Tyler Reddick~1~-6~-14~-2~-5~-3~-9~0~0~0~0~0~0
Erik Jones~1~1~-7~3~-2~2~-3~0~0~0~0~0~0
Matt Tifft~1~-25~-33~-29~-21~-26~-25~0~0~0~0~0~0
Austin Wayne Self~1~-31~-39~-29~-34~-29~-35~0~0~0~0~0~0
Bayley Currey~1~-39~-47~-39~-35~-36~-42~0~0~0~0~0~0
Cody Coughlin~2~-1~-9~-3~-3~-5~-1~0~0~0~0~0~0
Spencer Boyd~2~-25~-33~-26~-21~-26~-24~0~0~0~0~0~0
Josh Bilicki~2~-11~-19~-7~-14~-11~-8~0~0~0~0~0~0
Cody Ware~2~-11~-19~-7~-10~-11~-12~0~0~0~0~0~0
Mason Mingus~3~-46~-54~-47~-44~-49~-44~0~0~0~0~0~0
Bubba Wallace~3~1~-7~-2~-2~-1~1~0~0~0~0~0~0
Gus Dean~3~-1~-9~-1~-2~-2~-4~0~0~0~0~0~0
Ryan Blaney~3~3~-5~4~0~2~4~0~0~0~0~0~0
Christopher Bell~3~-2~-10~0~2~-6~0~0~0~0~0~0~0
Myatt Snider~3~-2~-10~-3~-3~-1~-4~0~0~0~0~0~0
Chase Briscoe~3~4~-4~4~3~4~3~0~0~0~0~0~0
Austin Hill~3~-8~-16~-8~-5~-4~-8~0~0~0~0~0~0
Brandon Brown~3~-15~-23~-18~-14~-13~-17~0~0~0~0~0~0
Ty Majeski~3~-15~-23~-15~-13~-15~-15~0~0~0~0~0~0
Gus Dean~3~-18~-26~-22~-22~-21~-17~0~0~0~0~0~0
Austin Theriault~3~-23~-31~-20~-24~-26~-24~0~0~0~0~0~0
Harrison Rhodes~3~-23~-31~-22~-27~-19~-21~0~0~0~0~0~0
Dylan Lupton~3~-25~-33~-29~-24~-23~-26~0~0~0~0~0~0
Codie Rohrbaugh~3~-26~-34~-24~-28~-25~-23~0~0~0~0~0~0
Kevin Donahue~3~-33~-41~-30~-36~-31~-31~0~0~0~0~0~0
Alex Labbe~4~17~9~20~20~16~19~0~0~0~0~0~0
Kyle Larson~4~25~23~22~24~22~22~0~0~0~0~0~0
Alex Bowman~4~1~27~21~21~23~21~0~0~0~0~0~0
Chris Buescher~4~-1~-9~-4~1~2~0~0~0~0~0~0~0
Ross Chastain~4~11~19~11~14~12~11~0~0~0~0~0~0
Timmy Hill~4~-3~-11~-2~-7~-6~1~0~0~0~0~0~0
Max Gresham~4~-5~-13~-4~-3~-2~-5~0~0~0~0~0~0
Brett Moffitt~4~-6~-14~-4~-10~-2~-2~0~0~0~0~0~0
Ryan Reed~4~-6~-14~-2~-3~-2~-6~0~0~0~0~0~0
Jeb Burton~4~-7~-15~-7~-7~-11~-8~0~0~0~0~0~0
Josh Williams~4~-17~-25~-13~-20~-17~-19~0~0~0~0~0~0
Joey Gase~4~-19~-27~-23~-22~-22~-15~0~0~0~0~0~0
Gary Klutt~4~-24~-32~-25~-28~-21~-28~0~0~0~0~0~0
Bobby Kennedy~4~-25~-33~-28~-29~-24~-25~0~0~0~0~0~0
Matt Martin~5~11~3~9~10~10~10~0~0~0~0~0~0
Johanna Long~5~10~2~9~6~14~8~0~0~0~0~0~0
Michael Self~5~6~-2~10~2~8~4~0~0~0~0~0~0
Matt DiBenedetto~5~5~-3~1~6~5~3~0~0~0~0~0~0
Rico Abreu~5~5~-3~6~8~6~9~0~0~0~0~0~0
Ty Dillon~5~2~-6~2~-2~-2~1~0~0~0~0~0~0
Daniel Suarez~5~-2~-10~-4~-2~-4~2~0~0~0~0~0~0
Corey LaJoie~5~-4~-12~-3~-7~-6~-2~0~0~0~0~0~0
Alex Kennedy~5~-8~-16~-6~-9~-11~-5~0~0~0~0~0~0
Ryan Truex~5~-9~-17~-10~-13~-9~-12~0~0~0~0~0~0
Alon Day~5~-12~-20~-16~-16~-15~-11~0~0~0~0~0~0
Garrett Smithley~5~-12~-20~-10~-8~-10~-14~0~0~0~0~0~0
Korbin Forrister~5~-12~-20~-8~-11~-16~-9~0~0~0~0~0~0
Kyle Fowler~5~-18~-26~-19~-16~-16~-18~0~0~0~0~0~0
Trevor Bayne~6~15~7~17~16~11~11~0~0~0~0~0~0
Ben Kennedy~6~8~0~12~4~4~5~0~0~0~0~0~0
Daniel Hemric~6~8~0~5~12~10~11~0~0~0~0~0~0
Brennan Poole~6~5~-3~6~3~7~2~0~0~0~0~0~0
Dakoda Armstrong~6~4~-4~8~2~2~2~0~0~0~0~0~0
Jordan Anderson~6~2~-6~4~5~2~3~0~0~0~0~0~0
Ross Kenseth~6~11~19~12~13~15~3~0~0~0~0~0~0
Cole Whitt~6~-3~-11~-6~-6~-6~-5~0~0~0~0~0~0
Ray Black, Jr.~6~-7~-15~-8~-9~-4~-10~0~0~0~0~0~0
Joey Logano~7~27~19~27~26~26~26~0~0~0~0~0~0
Austin Dillon~7~20~12~16~18~20~23~0~0~0~0~0~0
James Buescher~7~15~7~16~12~12~18~0~0~0~0~0~0
Joey Coulter~7~15~7~12~12~14~12~0~0~0~0~0~0
Ryan Preece~7~13~5~15~14~10~10~0~0~0~0~0~0
Landon Cassill~7~10~2~13~13~13~10~0~0~0~0~0~0
Tyler Young~7~2~-6~2~0~3~-1~0~0~0~0~0~0
Brad Coleman~7~1~17~2~5~4~3~0~0~0~0~0~0
John Wes Townley~7~1~-7~2~3~1~3~0~0~0~0~0~0
Paulie Harraka~7~-4~-12~-3~-1~-7~0~0~0~0~0~0~0
Ryan Ellis~7~-5~-13~-6~-8~-8~-7~0~0~0~0~0~0
Parker Kligerman~7~-8~-16~-5~-5~-5~-7~0~0~0~0~0~0
Paulie Harraka~8~17~9~13~20~16~17~0~0~0~0~0~0
Jeffrey Earnhardt~8~10~2~10~9~13~11~0~0~0~0~0~0
Spencer Gallagher~8~9~1~11~7~13~9~0~0~0~0~0~0
Kevin Swindell~8~4~-4~0~4~3~8~0~0~0~0~0~0
Justin Boston~8~-1~-9~2~-1~-3~-3~0~0~0~0~0~0
Ricky Stenhouse, Jr.~9~35~27~37~34~31~39~0~0~0~0~0~0
Brian Scott~9~16~8~17~13~20~20~0~0~0~0~0~0
Steve Wallace~9~16~8~13~13~15~12~0~0~0~0~0~0
Will Kimmel~9~16~8~20~13~20~12~0~0~0~0~0~0
Dexter Bean~9~-2~-10~-2~2~1~-3~0~0~0~0~0~0
Colin Braun~9~25~17~28~21~21~28~0~0~0~0~0~0
Michael McDowell~10~39~31~36~36~38~41~0~0~0~0~0~0
Stephen Leicht~10~36~28~38~38~40~34~0~0~0~0~0~0
Ryan Sieg~10~29~21~28~31~29~26~0~0~0~0~0~0
Andrew Ranger~10~24~16~26~21~24~27~0~0~0~0~0~0
Andy Seuss~10~19~11~22~23~23~22~0~0~0~0~0~0
Tommy Joe Martins~10~19~11~23~16~23~19~0~0~0~0~0~0
Billy Johnson~10~14~6~13~18~14~11~0~0~0~0~0~0
Jesse Iwuji~10~3~-5~1~1~1~0~0~0~0~0~0~0
Bryan Silas~10~0~-8~0~3~-2~-2~0~0~0~0~0~0
David Ragan~11~46~38~46~45~48~50~0~0~0~0~0~0
Justin Allgaier~11~35~27~35~32~36~37~0~0~0~0~0~0
Blake Koch~11~32~24~34~36~29~28~0~0~0~0~0~0
Michael Annett~11~30~22~34~29~29~28~0~0~0~0~0~0
Reed Sorenson~11~35~27~31~31~31~38~0~0~0~0~0~0
Kyle Krisiloff~11~12~4~9~10~11~12~0~0~0~0~0~0
Shelby Howard~11~3~-5~5~4~0~3~0~0~0~0~0~0
Kyle Busch~12~56~48~59~52~59~52~0~0~0~0~0~0
Grant Enfinger~12~22~14~20~23~18~26~0~0~0~0~0~0
Nelson Piquet, Jr.~12~22~14~21~22~25~20~0~0~0~0~0~0
Cale Gale~12~18~10~18~16~15~19~0~0~0~0~0~0
Blake Bjorklund~12~11~3~7~14~8~10~0~0~0~0~0~0
Wendell Chavous~12~4~-4~3~7~2~7~0~0~0~0~0~0
Aric Almirola~13~61~53~61~61~60~60~0~0~0~0~0~0
Brad Keselowski~13~58~50~56~57~55~58~0~0~0~0~0~0
Brian Vickers~13~53~55~51~51~55~51~0~0~0~0~0~0
Clay Greenfield~13~43~35~46~44~42~41~0~0~0~0~0~0
Regan Smith~13~38~30~34~34~38~39~0~0~0~0~0~0
Angela Ruch~13~17~19~28~13~18~11~0~0~0~0~0~0
Jeremy Clements~13~36~28~33~40~40~34~0~0~0~0~0~0
Chase Montgomery~13~30~22~34~29~32~34~0~0~0~0~0~0
Chad McCumbee~13~28~20~27~26~29~27~0~0~0~0~0~0
Kelly Bires~13~24~16~25~22~21~27~0~0~0~0~0~0
Kraig Kinser~13~4~-4~0~4~0~3~0~0~0~0~0~0
J.C. Stout~13~-2~-10~0~-4~-6~-3~0~0~0~0~0~0
Stephen Rhodes~13~-3~-11~-5~-2~0~-2~0~0~0~0~0~0
Scott Speed~14~36~38~33~32~35~46~0~0~0~0~0~0
Brandon Whitt~14~33~25~36~31~31~36~0~0~0~0~0~0
Stewart Friesen~14~12~4~16~10~14~10~0~0~0~0~0~0
B.J. McLeod~14~21~23~30~28~34~33~0~0~0~0~0~0
Josh Wise~14~35~27~37~32~32~34~0~0~0~0~0~0
Boston Reid~14~21~23~20~29~20~12~0~0~0~0~0~0
Miguel Paludo~14~5~-3~6~8~1~3~0~0~0~0~0~0
Travis Pastrana~14~5~-3~4~8~1~7~0~0~0~0~0~0
Shane Hmiel~15~61~53~58~61~57~65~0~0~0~0~0~0
Austin Petty~15~25~17~24~24~29~22~0~0~0~0~0~0
A.J. Allmendinger~15~55~47~58~52~51~56~0~0~0~0~0~0
Danica Patrick~15~25~22~27~32~58~51~0~0~0~0~0~0
Brian Keselowski~15~29~21~23~22~26~49~0~0~0~0~0~0
Erin Crocker~15~35~37~33~34~33~44~0~0~0~0~0~0
Erik Darnell~15~45~37~44~44~43~44~0~0~0~0~0~0
Jon Wood~15~43~35~41~43~44~39~0~0~0~0~0~0
Robert Richardson, Jr.~15~43~35~40~45~44~43~0~0~0~0~0~0
Patrick Long~15~12~4~13~12~12~16~0~0~0~0~0~0
David Mayhew~15~15~7~12~18~13~19~0~0~0~0~0~0
Shane Sieg~15~22~14~22~22~25~20~0~0~0~0~0~0
Justin Ashburn~15~2~-6~5~1~4~-1~0~0~0~0~0~0
Blake Feese~15~40~32~41~36~44~38~0~0~0~0~0~0
Clint Bowyer~16~72~64~70~74~70~73~0~0~0~0~0~0
Denny Hamlin~16~72~64~76~70~76~68~0~0~0~0~0~0
Stuart Kirby~16~58~50~60~61~54~55~0~0~0~0~0~0
Steadman Marlin~16~56~48~60~52~52~53~0~0~0~0~0~0
Justin Labonte~16~55~47~53~57~58~52~0~0~0~0~0~0
Justin Marks~16~45~37~46~49~44~45~0~0~0~0~0~0
Eddie MacDonald~16~44~36~43~42~41~48~0~0~0~0~0~0
T.J. Bell~16~36~28~39~36~40~36~0~0~0~0~0~0
Erin Crocker~16~33~25~34~34~29~36~0~0~0~0~0~0
Scott Lagasse, Jr.~16~20~12~24~18~17~20~0~0~0~0~0~0
Kevin Harvick~16~75~67~74~76~71~76~0~0~0~0~0~0
Paul Wolfe~16~58~56~57~58~50~65~0~0~0~0~0~0
Carl Edwards~17~68~60~67~68~70~65~0~0~0~0~0~0
Kasey Kahne~17~63~55~63~64~67~60~0~0~0~0~0~0
Martin Truex, Jr.~17~64~56~66~65~68~67~0~0~0~0~0~0
Sam Hornish, Jr.~17~55~47~59~57~52~59~0~0~0~0~0~0
Kevin Conway~17~23~15~25~27~19~24~0~0~0~0~0~0
Timothy Peters~17~42~34~42~41~41~42~0~0~0~0~0~0
Chad Blount~17~24~16~21~27~26~25~0~0~0~0~0~0
Brian Rose~17~3~-5~2~3~-1~1~0~0~0~0~0~0
Ricky Carmichael~17~13~5~10~16~17~10~0~0~0~0~0~0
German Quiroga~17~6~-2~3~3~4~5~0~0~0~0~0~0
Jeff Streeter~17~-3~-11~-7~-2~-3~0~0~0~0~0~0~0
Todd Kluever~18~45~37~43~49~42~41~0~0~0~0~0~0
Jason Small~18~34~26~35~33~33~36~0~0~0~0~0~0
Jason White~18~45~37~47~42~42~49~0~0~0~0~0~0
Eric McClure~18~54~46~50~58~55~52~0~0~0~0~0~0
Mattias Ekstrom~18~46~38~48~43~43~48~0~0~0~0~0~0
Ronnie Hornaday~18~44~36~45~43~41~46~0~0~0~0~0~0
Jason Rudd~18~34~26~36~35~30~37~0~0~0~0~0~0
Jody Lavender~18~15~7~11~11~11~13~0~0~0~0~0~0
Kevin Hamlin~18~4~-4~4~0~7~5~0~0~0~0~0~0
Ryan Newman~20~63~64~64~66~67~90~0~0~0~0~0~0
Kurt Busch~21~68~67~68~69~67~100~0~0~0~0~0~0
Johnny Sauter~19~57~59~70~67~69~71~0~0~0~0~0~0
Kevin Grubb~19~61~53~60~61~57~65~0~0~0~0~0~0
D.J. Kennington~19~30~32~39~33~30~56~0~0~0~0~0~0
Barry Bodine~19~53~45~56~50~51~50~0~0~0~0~0~0
Tommy Regan~19~53~45~50~49~56~51~0~0~0~0~0~0
Jimmie Johnson~20~68~65~68~65~65~75~0~0~0~0~0~0
Matt Kenseth~20~71~72~74~72~74~78~0~0~0~0~0~0
Greg Biffle~22~65~65~65~60~65~70~0~0~0~0~0~0
Brandon Ash~19~51~43~51~48~50~53~0~0~0~0~0~0
Damon Lusk~19~24~16~28~24~27~22~0~0~0~0~0~0
Mark McFarland~19~32~30~33~32~35~35~0~0~0~0~0~0
J.J. Yeley~20~52~51~60~58~59~59~0~0~0~0~0~0
Casey Mears~22~49~45~40~48~49~69~0~0~0~0~0~0
Austin Cameron~20~34~46~56~50~51~56~0~0~0~0~0~0
David Stremme~20~53~45~56~51~56~51~0~0~0~0~0~0
Owen Kelly~20~49~41~52~48~45~51~0~0~0~0~0~0
Juan Pablo Montoya~21~44~46~42~45~78~71~0~0~0~0~0~0
Brendan Gaughan~21~53~55~56~50~55~71~0~0~0~0~0~0
Adam Petty~21~55~55~55~50~51~68~0~0~0~0~0~0
Blaise Alexander~21~41~63~53~70~51~68~0~0~0~0~0~0
Matt Crafton~21~59~51~56~57~57~69~0~0~0~0~0~0
David Gilliland~21~48~50~57~64~64~71~0~0~0~0~0~0
Tony Stewart~22~71~73~72~73~72~71~0~0~0~0~0~0
Travis Kvapil~21~56~50~55~55~55~70~0~0~0~0~0~0
Marcos Ambrose~21~55~57~56~58~58~55~0~0~0~0~0~0
Victor Gonzalez, Jr.~21~23~25~27~25~24~56~0~0~0~0~0~0
Jamie McMurray~17~68~64~64~68~74~75~0~0~0~0~0~0
Dale Earnhardt, Jr.~21~74~71~71~71~71~82~0~0~0~0~0~0
Jason Leffler~21~51~53~52~51~55~51~0~0~0~0~0~0
Andy Lally~22~25~17~29~25~23~28~0~0~0~0~0~0
Hank Parker, Jr.~22~59~51~61~57~56~57~0~0~0~0~0~0
Ryan McGlynn~22~6~22~9~23~10~2~0~0~0~0~0~0
Jan Magnussen~23~35~27~38~38~37~36~0~0~0~0~0~0
Brent Sherman~23~4~-4~5~0~0~5~0~0~0~0~0~0
Jason Hedlesky~23~52~44~49~50~54~48~0~0~0~0~0~0
David Keith~23~46~38~48~46~45~44~0~0~0~0~0~0
L.W. Miller~23~8~0~5~4~12~5~0~0~0~0~0~0
Gus Wasson~23~2~-6~-1~2~6~1~0~0~0~0~0~0
Dario Franchitti~24~62~54~64~63~60~65~0~0~0~0~0~0
Stanton Barrett~24~60~52~63~63~64~58~0~0~0~0~0~0
Coy Gibbs~24~59~51~62~63~61~56~0~0~0~0~0~0
Jennifer Jo Cobb~24~49~41~46~46~52~46~0~0~0~0~0~0
Joey McCarthy~24~43~35~40~45~39~46~0~0~0~0~0~0
Joey Clanton~24~38~30~38~39~41~36~0~0~0~0~0~0
Ashton Lewis, Jr.~25~63~55~60~60~62~66~0~0~0~0~0~0
Patrick Carpentier~25~60~52~58~61~62~56~0~0~0~0~0~0
Chris Cook~25~57~49~58~57~57~60~0~0~0~0~0~0
Klaus Graf~25~55~47~59~56~59~51~0~0~0~0~0~0
Mario Gosselin~25~55~47~51~57~55~55~0~0~0~0~0~0
Tony Ave~25~55~47~54~53~58~52~0~0~0~0~0~0
Ron Fellows~25~65~67~64~73~78~52~0~0~0~0~0~0
Jason Schuler~25~16~8~13~18~12~17~0~0~0~0~0~0
Tracy Hines~25~8~0~10~9~6~5~0~0~0~0~0~0
Chris Bingham~25~0~-8~3~2~-2~4~0~0~0~0~0~0
Kelly Sutton~25~-2~-10~2~-1~-1~1~0~0~0~0~0~0
Scott Riggs~26~67~59~65~68~65~64~0~0~0~0~0~0
Glenn Allen, Jr.~26~62~54~58~65~63~63~0~0~0~0~0~0
Andy Houston~26~60~52~63~64~60~62~0~0~0~0~0~0
Jacques Villeneuve~26~58~50~62~57~54~59~0~0~0~0~0~0
Derek White~26~57~49~56~57~61~56~0~0~0~0~0~0
Michael Dokken~26~6~-2~5~2~8~3~0~0~0~0~0~0
Ron Barfield, Jr.~26~-3~-11~-6~-1~-2~-7~0~0~0~0~0~0
Kerry Earnhardt~27~68~60~71~70~71~64~0~0~0~0~0~0
David Reutimann~27~64~56~68~67~60~64~0~0~0~0~0~0
Max Papis~27~52~44~55~53~49~51~0~0~0~0~0~0
Marc Goossens~27~51~43~53~52~52~49~0~0~0~0~0~0
Jorge Goeters~27~50~42~49~50~46~51~0~0~0~0~0~0
Carlos Contreras~27~27~21~20~20~28~3~0~0~0~0~0~0
Jamie Mosley~27~2~-6~3~2~4~5~0~0~0~0~0~0
Chad Chaffin~28~62~54~58~58~64~58~0~0~0~0~0~0
Hermie Sadler~28~58~50~65~57~54~57~0~0~0~0~0~0
Ernie Cope~28~55~47~54~54~57~54~0~0~0~0~0~0
Mark Petty~28~50~42~54~50~53~48~0~0~0~0~0~0
P.J. Jones~28~49~41~48~47~68~48~0~0~0~0~0~0
Wayne Anderson~28~49~41~47~45~46~46~0~0~0~0~0~0
Lance Norick~28~30~22~29~34~32~34~0~0~0~0~0~0
Christian Elder~28~6~-2~4~6~9~9~0~0~0~0~0~0
Tina Gordon~28~5~-3~2~4~9~8~0~0~0~0~0~0
Terry Cook~29~64~56~65~63~68~68~0~0~0~0~0~0
Tim Steele~29~64~56~65~66~63~62~0~0~0~0~0~0
David Starr~29~54~46~51~51~58~50~0~0~0~0~0~0
Mike Olsen~29~54~46~58~51~50~55~0~0~0~0~0~0
Robert Huffman~29~23~15~27~19~24~27~0~0~0~0~0~0
Dion Ciccarelli~29~-2~-10~-1~-2~2~-3~0~0~0~0~0~0
Johnny Chapman~29~-2~-10~-4~-4~-2~1~0~0~0~0~0~0
Stacy Compton~29~-15~-23~-11~-19~-17~-17~0~0~0~0~0~0
Kevin O'Connell~30~53~45~51~50~53~51~0~0~0~0~0~0
Lance Hooper~30~45~37~45~42~41~49~0~0~0~0~0~0
Brian Weber~30~10~2~13~12~9~8~0~0~0~0~0~0
Johnny Miller~31~54~46~56~51~57~54~0~0~0~0~0~0
Ricky Sanders~31~14~6~14~18~17~16~0~0~0~0~0~0
Jimmy Vasser~31~-3~-11~1~0~-4~-7~0~0~0~0~0~0
Kevin Cywwinski~32~55~47~52~57~56~58~0~0~0~0~0~0
Bobby Hillin, Jr.~32~52~44~51~48~56~49~0~0~0~0~0~0
Shawna Robinson~32~51~43~51~54~55~52~0~0~0~0~0~0
Randy Briggs~32~10~2~13~10~9~9~0~0~0~0~0~0
Anthony Lazzaro~33~51~43~52~48~50~48~0~0~0~0~0~0
Bryan Reffner~33~2~-6~-1~-2~-2~0~0~0~0~0~0~0
Joe Nemechek~34~69~61~71~67~71~69~0~0~0~0~0~0
Boris Said~34~67~59~67~67~82~82~0~0~0~0~0~0
Wally Dallenbach, Jr.~34~56~48~53~52~56~52~0~0~0~0~0~0
Steve Grissom~34~52~44~52~53~52~55~0~0~0~0~0~0
Dan Pardus~34~49~41~53~50~46~47~0~0~0~0~0~0
Mike Garvey~34~48~40~49~45~48~46~0~0~0~0~0~0
Andy Hillenburg~34~37~29~35~35~40~37~0~0~0~0~0~0
Randy MacDonald~34~20~12~21~17~16~24~0~0~0~0~0~0
Donnie Neuenberger~34~15~7~16~11~12~14~0~0~0~0~0~0
Shigeaki Hattori~34~8~0~4~11~9~5~0~0~0~0~0~0
Phil Bonifield~34~3~-5~0~3~7~6~0~0~0~0~0~0
Jay Sauter~35~51~43~54~47~54~50~0~0~0~0~0~0
Kevin Lepage~35~51~43~48~51~54~55~0~0~0~0~0~0
Frank Kimmel~35~49~41~45~47~50~50~0~0~0~0~0~0
Joe Bessey~35~47~39~45~46~45~47~0~0~0~0~0~0
Gary Bradberry~35~46~38~44~50~49~47~0~0~0~0~0~0
Jerry Robertson~35~40~32~42~41~42~38~0~0~0~0~0~0
Jim Inglebright~35~40~32~42~43~41~38~0~0~0~0~0~0
Jimmy Kitchens~35~40~32~43~39~38~40~0~0~0~0~0~0
Randy LaJoie~35~38~30~38~36~36~38~0~0~0~0~0~0
Jerry Hill~35~12~4~13~9~10~9~0~0~0~0~0~0
Tammy Jo Kirk~35~6~-2~5~5~5~8~0~0~0~0~0~0
Rich Bickle~36~54~46~54~58~55~51~0~0~0~0~0~0
